5540.2487	 1157.061	 0.0	 11:30:3 	 7/9/17  	 84	 1755	 135.99	 nan	
5540.2487	 1157.061	 0.0	 11:30:33 	 7/9/17  	 66	 1493	 137.27	 nan	
5540.2487	 1157.061	 0.0	 11:0:33 	 7/9/17  	 68	 1234	 135.15	 nan	
5540.2487	 1157.061	 0.0	 11:0:33 	 7/9/17  	 69	 1279	 134.46	 nan	
5540.2487	 1157.061	 0.0	 11:30:3 	 7/9/17  	 55	 1120	 138.24	 nan	
5540.2487	 1157.061	 0.0	 11:30:33 	 7/9/17  	 42	 1075	 139.72	 nan	
5540.2487	 1157.061	 0.0	 11:30:33 	 7/9/17  	 53	 1277	 139.32	 nan	
5540.2487	 1157.061	 0.0	 11:30:33 	 7/9/17  	 48	 981	 140.16	 nan	
5540.2487	 1157.061	 0.0	 11:30:33 	 7/9/17  	 49	 973	 137.66	 nan	
5540.2487	 1157.061	 0.0	 11:30:33 	 7/9/17  	 50	 1371	 136.99	 nan	
5540.2487	 1157.061	 0.0	 11:30:33 	 7/9/17  	 36	 671	 136.54	 nan	
5540.2487	 1157.061	 0.0	 11:30:33 	 7/9/17  	 54	 1003	 136.32	 nan	
5540.2487	 1157.061	 0.0	 11:30:0 	 7/9/17  	 61	 1802	 134.69	 nan	
5540.2487	 1157.061	 0.0	 11:30:30 	 7/9/17  	 77	 1307	 133.62	 nan	
5540.2487	 1157.061	 0.0	 11:0:33 	 7/9/17  	 46	 726	 133.2	 nan	
5540.2487	 1157.061	 0.0	 11:0:30 	 7/9/17  	 45	 743	 132.99	 nan	
5540.2487	 1157.061	 0.0	 11:0:40	         7/9/17  	 52	 821	 132.71	 nan	
5540.2487	 1157.061	 0.0	 11:0:34 	 7/9/17  	 47	 713	 132.41	 nan	
5540.2487	 1157.061	 0.0	 11:0:34 	 7/9/17  	 58	 813	 131.54	 nan	
5540.2487	 1157.061	 0.0	 11:30:34 	 7/9/17  	 51	 863	 131.22	 nan	
5540.2487	 1157.061	 0.0	 11:30:34 	 7/9/17  	 50	 811	 130.86	 nan	
5540.2487	 1157.061	 0.0	 11:30:34 	 7/9/17  	 78	 1348	 129.7	 nan	
5540.2487	 1157.061	 0.0	 11:30:34 	 7/9/17  	 75	 1284	 128.18	 nan	
5540.2487	 1157.061	 0.0	 11:30:34 	 7/9/17  	 91	 1582	 126.89	 nan	
5540.2487	 1157.061	 0.0	 11:30:34 	 7/9/17  	 103	 1532	 122.42	 nan	
5540.2487	 1157.061	 0.0	 11:30:34 	 7/9/17  	 59	 981	 112.93	 nan	
5540.2487	 1157.061	 0.0	 11:30:34 	 7/9/17  	 63	 1435	 108.0	 nan	
5540.2487	 1157.061	 0.0	 11:30:34 	 7/9/17  	 72	 2288	 106.87	 nan	
5540.2487	 1157.061	 0.0	 11:30:34 	 7/9/17  	 51	 1125	 119.52	 nan	
5540.2487	 1157.061	 0.0	 11:30:34 	 7/9/17  	 35	 511	 125.95	 nan	
5540.2487	 1157.061	 0.0	 11:30:34 	 7/9/17  	 37	 819	 128.45	 nan	
5540.2487	 1157.061	 0.0	 11:30:34 	 7/9/17  	 39	 586	 131.98	 nan	
5540.2487	 1157.061	 0.0	 11:30:34 	 7/9/17  	 41	 762	 134.9	 nan	
5540.2487	 1157.061	 0.0	 11:30:34 	 7/9/17  	 40	 588	 136.94	 nan	
5540.2487	 1157.061	 0.0	 11:30:34 	 7/9/17  	 24	 332	 138.48	 nan	
5540.2487	 1157.061	 0.0	 11:30:34 	 7/9/17  	 22	 313	 139.49	 nan	
5540.2487	 1157.061	 0.0	 11:30:34 	 7/9/17  	 26	 397	 140.64	 nan	
5540.2487	 1157.061	 0.0	 11:30:34 	 7/9/17  	 19	 351	 143.56	 nan	
5540.2487	 1157.061	 0.0	 11:30:34 	 7/9/17  	 27	 442	 145.43	 nan	
5540.2487	 1157.061	 0.0	 11:30:34 	 7/9/17  	 37	 655	 146.31	 nan	
5540.2487	 1157.061	 0.0	 11:30:34 	 7/9/17  	 28	 489	 146.22	 nan	
5540.2487	 1157.061	 0.0	 11:30:35 	 7/9/17  	 36	 585	 146.14	 nan	
5540.2487	 1157.061	 0.0	 11:30:35 	 7/9/17  	 43	 712	 145.38	 nan	
5540.2487	 1157.061	 0.0	 11:30:35 	 7/9/17  	 35	 568	 144.71	 nan	
5540.2487	 1157.061	 0.0	 11:30:35 	 7/9/17  	 46	 789	 142.95	 nan	
5540.2487	 1157.061	 0.0	 11:30:35 	 7/9/17  	 54	 1008	 141.37	 nan	
5540.2487	 1157.061	 0.0	 11:30:35 	 7/9/17  	 59	 1086	 141.29	 nan	
5540.2487	 1157.061	 0.0	 11:30:35 	 7/9/17  	 43	 1220	 140.43	 nan	
5540.2487	 1157.061	 0.0	 11:30:35 	 7/9/17  	 47	 837	 140.44	 nan	
5540.2487	 1157.061	 0.0	 11:30:35 	 7/9/17  	 44	 805	 140.28	 nan	
5540.2487	 1157.061	 0.0	 11:30:35 	 7/9/17  	 40	 688	 140.37	 nan	
5540.2487	 1157.061	 0.0	 11:30:35 	 7/9/17  	 50	 1092	 140.05	 nan	
5540.2487	 1157.061	 0.0	 11:30:35 	 7/9/17  	 32	 510	 139.04	 nan	
5540.2487	 1157.061	 0.0	 11:30:35 	 7/9/17  	 54	 965	 137.95	 nan	
5540.2487	 1157.061	 0.0	 11:30:35 	 7/9/17  	 41	 945	 136.73	 nan	
5540.2487	 1157.061	 0.0	 11:30:35 	 7/9/17  	 43	 699	 135.59	 nan	
5540.2487	 1157.061	 0.0	 11:30:35 	 7/9/17  	 55	 834	 135.25	 nan	
5540.2487	 1157.061	 0.0	 11:30:35 	 7/9/17  	 53	 790	 135.59	 nan	
5540.2487	 1157.061	 0.0	 11:30:35 	 7/9/17  	 45	 689	 135.84	 nan	
5540.2487	 1157.061	 0.0	 11:30:35 	 7/9/17  	 55	 924	 135.91	 nan	
5540.2487	 1157.061	 0.0	 11:30:35 	 7/9/17  	 47	 707	 136.24	 nan	
5540.2487	 1157.061	 0.0	 11:30:35 	 7/9/17  	 51	 769	 136.62	 nan	
5540.2487	 1157.061	 0.0	 11:30:35 	 7/9/17  	 64	 950	 137.3	 nan	
5540.2487	 1157.061	 0.0	 11:30:35 	 7/9/17  	 74	 1462	 138.44	 nan	
5540.2487	 1157.061	 0.0	 11:30:35 	 7/9/17  	 63	 925	 139.37	 nan	
5540.2487	 1157.061	 0.0	 11:30:35 	 7/9/17  	 61	 888	 139.73	 nan	
5540.2487	 1157.061	 0.0	 11:30:36 	 7/9/17  	 67	 970	 140.64	 nan	
5540.2487	 1157.061	 0.0	 11:30:36 	 7/9/17  	 62	 958	 141.05	 nan	
5540.2487	 1157.061	 0.0	 11:30:36 	 7/9/17  	 60	 802	 141.27	 nan	
5540.2487	 1157.061	 0.0	 11:30:36 	 7/9/17  	 55	 904	 141.08	 nan	
5540.2487	 1157.061	 0.0	 11:30:36 	 7/9/17  	 68	 1168	 141.35	 nan	
5540.2487	 1157.061	 0.0	 11:30:36 	 7/9/17  	 64	 918	 140.87	 nan	
5540.2487	 1157.061	 0.0	 11:30:36 	 7/9/17  	 71	 1078	 140.48	 nan	
5540.2487	 1157.061	 0.0	 11:30:36 	 7/9/17  	 78	 1288	 140.53	 nan	
5540.2487	 1157.061	 0.0	 11:30:36 	 7/9/17  	 91	 1559	 139.65	 nan	
5540.2487	 1157.061	 0.0	 11:30:36 	 7/9/17  	 102	 1771	 139.55	 nan	
5540.2487	 1157.061	 0.0	 11:30:36 	 7/9/17  	 67	 1037	 140.38	 nan	
5540.2487	 1157.061	 0.0	 11:30:36 	 7/9/17  	 57	 938	 140.99	 nan	
5540.2487	 1157.061	 0.0	 11:30:36 	 7/9/17  	 55	 956	 141.71	 nan	
5540.2487	 1157.061	 0.0	 11:30:36 	 7/9/17  	 63	 1342	 142.49	 nan	
